date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-01-29,-0.9562866567162943,-1.4054697372578682,-0.7097638045606431,-0.3416362338658708,-1.069836842404992,-0.311021518067639,2.4770641307967547
2022-01-30,-0.9438691167930866,-1.2165314732895824,-0.6558214007242555,-0.3416362338658708,-1.1360802083905421,-1.1562358808014737,1.8883352742550836
2022-01-31,-1.043209436178749,-1.565340576000264,-0.6773983622588106,-0.3416362338658708,-1.0603735044070561,-1.024171136624312,1.586015050625602
2022-02-01,-0.7203533981753467,-0.9694583588695165,-0.5910905161205904,-0.3416362338658708,-1.1739335603822851,1.3529942585645987,1.8724236835377557
2022-02-02,-0.7327709380985544,-1.071194347160132,-0.3753209007750402,-0.3416362338658708,-1.3064202923533859,-0.7600416482699887,1.5701034599082382
2022-02-03,-0.7948586377145933,-1.071194347160132,-0.6126674776551457,-0.3416362338658708,1.6556045010005056,-1.024171136624312,0.7745239240411427
2022-02-04,-0.8569463373306323,-0.7950538075141756,-0.9578988622080259,-0.3416362338658708,1.1540475871099105,-1.4203653691557971,0.6790543797370855
2022-02-05,-0.8321112574842165,-0.7805200949012306,-0.8392255737679731,-0.3416362338658708,-1.0225201524153131,1.2473424632228691,1.124578919822662
2022-02-06,-1.0804620559483722,-1.2165314732895824,-0.9578988622080259,-0.3416362338658708,-1.0793001804029276,-0.2846085692322063,1.7610425485163526
2022-02-07,-0.8941989571002554,-1.332801174193143,-0.5695135545860355,-0.3416362338658708,-1.0035934764194416,0.1644115609701433,1.9360700464071394
2022-02-08,-0.7824410977913856,-0.9839920714824615,-0.6881868430260882,-0.3416362338658708,-0.833253392456598,-0.17895677389047732,1.9678932278417949
2022-02-09,-0.8445287974074245,-0.9839920714824615,-0.7852831699315856,-0.3416362338658708,-0.833253392456598,-1.0769970342951767,1.9042468649724476
2022-02-10,-0.8941989571002554,-1.2019977606766374,-0.7097638045606431,-0.3416362338658708,-1.2780302783595785,-1.2618876761432032,1.5064570970388909
2022-02-11,-0.7079358582521388,-0.9839920714824615,-0.5803020353533132,-0.3416362338658708,-1.2307135883698996,-0.9713452389534474,1.1882252826920454
2022-02-12,-0.7451884780217621,-0.7369189570623954,-0.7852831699315856,-0.3416362338658708,-0.520963238524718,-0.8921063924471504,0.9177282404972195
2022-02-13,-0.8445287974074245,-0.7805200949012306,-0.9578988622080259,-0.08442248518385176,0.7092707012069301,0.8775611795268163,0.29717620252087457
2022-02-14,-1.043209436178749,-0.9985257840954066,-1.0981491121826334,-0.3416362338658708,1.2392176290913324,1.5642978492480575,0.2176182489341632
2022-02-15,-1.142549755564411,-1.4345371624837584,-1.0010527852771358,-0.3416362338658708,1.1919009391016535,-0.20536972272590956,1.5541918691909105
2022-02-16,-0.8817814171770477,-1.0566606345471867,-0.7852831699315856,-0.3416362338658708,1.3717043610624329,-0.1525438250550446,1.5382802784735825
2022-02-17,-0.7451884780217621,-1.0421269219342417,-0.5587250738187581,-0.3416362338658708,0.046837041351427224,-1.2883006249786355,1.3473411898654681
2022-02-18,-0.5837604590200609,-0.9258572210306814,-0.42926330461142775,-0.3416362338658708,-1.1928602363781566,-1.103409983130609,0.09032552319541418
2022-02-19,-0.8321112574842165,-0.9403909336436264,-0.9902643045098583,-0.3416362338658708,-0.946813448431827,1.9869050306149745,0.6472311983023936
2022-02-20,-1.0804620559483722,-1.4636045877096484,-0.8608025353025283,-0.3416362338658708,-1.0225201524153131,-0.5751510064219625,1.7928657299510444
2022-02-21,-0.6831007784057233,-1.071194347160132,-0.49399418921509297,-0.3416362338658708,-1.1550068843864136,-0.36384741573850354,1.6655730042123136
2022-02-22,-0.4968376795576066,-0.9403909336436264,-0.2782245738695428,-0.3416362338658708,-1.0509101664091203,-0.20536972272590956,1.7610425485163526
2022-02-23,-0.5465078392504378,-0.7805200949012306,-0.4508402661459831,-0.3416362338658708,-0.908960096440084,-0.5487380575865297,0.9336398312145473
2022-02-24,-0.6458481586360999,-0.7805200949012306,-0.645032919956978,-0.2644721092612651,-0.8805700824462768,-0.8921063924471504,0.3926457468249318
2022-02-25,-0.9438691167930866,-0.7805200949012306,-1.195245439088131,0.6614973859940033,-0.9752034624256344,1.6171237469189221,1.0291093755186227
2022-02-26,-1.0059568164091255,-0.7659863822882855,-1.346284169830016,0.5328905116529938,-0.6723766464916902,-0.04689202971331561,0.726789151889105
2022-02-27,-0.8817814171770477,-0.7078515318365054,-0.9686873429753033,-0.31591485899766886,-0.6250599565020114,-1.2090617784723385,0.8222586961931623
2022-02-28,-0.7203533981753467,-0.9403909336436264,-0.6018789968878681,-0.3416362338658708,-0.6439866324978829,-1.024171136624312,1.235960054844065
2022-03-01,-0.6458481586360999,-1.0421269219342417,-0.5263596315169256,-0.3416362338658708,1.1256575731161034,-0.6808028017636917,1.124578919822662
2022-03-02,-0.5589253791736455,-0.5625144057070548,-0.6666098814915331,-0.3416362338658708,1.1540475871099105,0.2172374586410078,0.6472311983023936
2022-03-03,-0.9935392764859178,-0.9403909336436264,-1.2276108813899635,4.339653992146875,1.2486809670892682,-0.7864545971054209,-0.18017151899939357
2022-03-04,-0.9438691167930866,-0.9403909336436264,-0.9578988622080259,-0.3416362338658708,-1.2307135883698996,2.4095122119818924,0.02667916032604871
2022-03-05,-1.1177146757179957,-1.2165314732895824,-1.065783669880801,-0.3416362338658708,-1.0319834904132488,-0.6808028017636917,0.02667916032604871
2022-03-06,-1.09287959587158,-1.2019977606766374,-1.1844569583208535,1.1759248833580416,-0.9278867724359555,0.4813669469953312,-0.45066856119421944
2022-03-07,-1.1673848354108267,-1.100261772386022,-1.1844569583208535,0.37856226244378244,-0.369549830557746,-0.07330497854874786,-0.5461381054982767
2022-03-08,-1.0183743563323333,-0.9403909336436264,-1.0334182275789683,-0.3416362338658708,0.7281973772028016,0.19082450980557555,-0.11652515613002812
2022-03-09,-0.9562866567162943,-1.1147954849989672,-0.9794758237425808,-0.3416362338658708,0.4253705612688574,-0.9713452389534474,0.47220370041164317
2022-03-10,-0.7079358582521388,-0.5915818309329448,-0.7852831699315856,0.35284088757558063,0.3685905332812429,-0.7600416482699887,0.2017066582168173
2022-03-11,-0.9066164970234634,-0.6787841066106152,-0.9794758237425808,1.253089007962647,0.6998073632089943,1.220929514387437,-0.6575192405196617
2022-03-12,-1.0059568164091255,-1.1293291976119122,-1.0334182275789683,-0.16158660978845749,0.9553174891532598,0.7454964353496546,-0.40293378904218174
2022-03-13,-0.8817814171770477,-1.0566606345471867,-0.9363219006734708,2.1533371283497136,0.7565873911966089,0.296476305147305,-0.7689003755410648
2022-03-14,-1.1052971357947878,-0.853188657965956,-1.1197260737171886,3.1050279984731843,-0.8143267164607265,0.9303870771976813,-1.230336506343987
2022-03-15,-0.44716751986477543,-0.5625144057070548,-0.23507065080043293,-0.05870111031564983,-0.9373501104338913,1.3265813097291663,-0.8802815105624499
2022-03-16,-0.47200259971119113,-0.5043795552552744,-0.49399418921509297,-0.3416362338658708,-1.0414468284111846,0.613431691172493,-0.5938728776502963
2022-03-17,-0.6955183183289311,-0.48984584264232944,-1.0118412660444134,-0.290193484129467,-1.0793001804029276,2.6736417003362156,0.44038051897695135
2022-03-18,-0.7451884780217621,-0.66425039399767,-0.8931679776043607,-0.3416362338658708,-0.8427167304545338,0.6926705376787902,0.9972861940839308
2022-03-19,-0.7203533981753467,-0.6061155435458899,-0.9039564583716384,-0.3416362338658708,-0.6818399844896259,-0.2581956203967741,1.0131977848012588
2022-03-20,-0.6831007784057233,-0.46077841741643916,-0.8931679776043607,1.3816958823036565,-0.4168665205474248,1.1152777190457075,0.5676732447156823
2022-03-21,-0.8196937175610088,-0.6933178192235603,-0.8931679776043607,6.191592982657411,-0.1613563946031594,0.7190834865142224,0.29717620252087457
2022-03-22,-0.8817814171770477,-0.5915818309329448,-1.1089375929499108,-0.032979735447447964,-0.11403970461348062,2.0133179794504072,0.5358500632810086
2022-03-23,-0.9562866567162943,-0.8095875201271207,-1.0981491121826334,0.12134851376176346,-0.5966699425082042,0.8775611795268163,0.5199384725636628
2022-03-24,-0.8941989571002554,-0.6933178192235603,-1.130514554484466,1.253089007962647,-0.9373501104338913,1.643536695754355,0.18579506749947142
2022-03-25,-0.7824410977913856,-0.5334469804811645,-1.0118412660444134,0.790104260335013,-1.0603735044070561,1.1416906678811398,-0.021055611825970866
2022-03-26,-0.8196937175610088,-0.5770481183199998,-0.9794758237425808,-0.3416362338658708,-0.8616434064504053,0.2700633563118728,0.0425907510433946
2022-03-27,-0.6334306187128921,-0.48984584264232944,-0.8931679776043607,-0.3416362338658708,-0.7812050334679513,-0.07330497854874739,0.2255740442928271
2022-03-28,-0.596177998943269,-0.66425039399767,-0.5587250738187581,-0.3416362338658708,-0.7007666604854974,-0.41667331340936803,0.4085573375422596
2022-03-29,-0.45958505978798314,-0.30090757867404355,-0.5155711507496479,1.5617455063810701,-0.9562767864297629,-1.3675394714849325,-1.3258060506480442
2022-03-30,-0.7079358582521388,-0.6061155435458899,-1.0873606314153559,-0.08442248518385176,-1.259103602363707,-0.46949921108023296,-2.0736508143631203
2022-03-31,-0.9066164970234634,-0.8967897958047911,-0.8931679776043607,-0.13586523492025554,1.4284843890500476,0.2436504074764405,-1.850888544320332
2022-04-01,-1.1673848354108267,-1.2165314732895824,-1.173668477553576,-0.31591485899766886,1.8827246129509638,0.8775611795268163,-0.4665801519115653
2022-04-02,-1.3412303943357358,-1.4054697372578682,-1.1844569583208535,-0.3416362338658708,-1.2496402643657711,0.3757151516536022,0.36082256539024005
2022-04-03,-1.3412303943357358,-1.6089417138390991,-1.1844569583208535,-0.3416362338658708,-0.9752034624256344,1.0888647702102752,-0.08470197469533633
2022-04-04,-1.3163953144893201,-1.7252114147426596,-1.0334182275789683,-0.3416362338658708,-0.9657401244276986,2.2246215701338663,-0.33928742617281626
2022-04-05,-1.217054995103658,-1.1874640480636922,-1.130514554484466,-0.3416362338658708,-1.29695695435545,0.11158566329927881,-0.4188453797595276
2022-04-06,-1.142549755564411,-1.1729303354507472,-0.5479365930514806,-0.3416362338658708,0.8796107851697736,-0.36384741573850354,-0.43475697047687356
2022-04-07,-0.6334306187128921,-0.7659863822882855,-0.24585913156771022,-0.3416362338658708,0.9174641371615168,1.0888647702102752,0.18579506749947142
2022-04-08,-0.7451884780217621,-0.7078515318365054,-0.6018789968878681,-0.3416362338658708,0.9080007991635809,1.6171237469189221,0.18579506749947142
2022-04-09,-0.5340902993272301,-0.37357614173876885,-0.42926330461142775,-0.3416362338658708,0.9174641371615168,0.40212810048903447,-0.03696720254331676
2022-04-10,-0.3105745807094899,-0.22823901560931822,0.045429849148782425,-0.3416362338658708,-0.23706309858664543,0.2436504074764405,-0.5938728776502963
2022-04-11,-0.29815704078628213,-0.38810985435171386,0.06700681068333736,0.764382885466811,0.094153731341106,0.8247352818559518,-1.612214683560198
2022-04-12,-0.6334306187128921,-0.5043795552552744,-0.6881868430260882,0.7129401357304072,0.7376607152007374,0.005933867957549353,-1.4212755949521017
2022-04-13,-0.6085955388664767,-0.867722370578901,-0.31059001617137544,-0.3416362338658708,1.948967978936514,-0.2317826715613418,-0.8484583291277762
2022-04-14,-0.3105745807094899,-0.15557045254459292,-0.07324343929127032,-0.3416362338658708,-1.0793001804029276,0.2436504074764405,-0.06879038397800853
2022-04-15,-0.07464132216854202,-0.21370530299637322,0.2288340221925,-0.3416362338658708,-1.1739335603822851,-0.944932290118015,0.4562921096942973
2022-04-16,0.12403931660278242,-0.06836817686692259,0.46618059907260506,-0.3416362338658708,-1.372663658338936,-0.5487380575865297,0.4085573375422596
2022-04-17,0.09920423675636694,-0.010233326415142293,0.36908427216710765,-0.3416362338658708,-1.0793001804029276,-1.2090617784723385,-0.03696720254331676
2022-04-18,0.26063225575806814,0.16417122494019834,0.4014497144689403,-0.3416362338658708,-1.334810306347193,0.42854104932446674,-0.7370771941063731
2022-04-19,-0.45958505978798314,-0.867722370578901,-0.29980153540409776,3.5937341209690206,-1.2307135883698996,1.828427337602381,-1.2144249156266411
2022-04-20,-0.9811217365627101,-1.1293291976119122,-0.9471103814407482,-0.16158660978845749,-1.334810306347193,2.3566863143110277,-1.628126274277544
2022-04-21,-0.8196937175610088,-1.0275932093212967,-0.5263596315169256,-0.00725836057924604,0.8417574331780306,-0.6279769040928269,-1.484921957821467
2022-04-22,-0.9687041966395024,-0.867722370578901,-1.2060339198554084,5.522837236084163,0.5483939552420223,1.643536695754355,-2.614644898752772
2022-04-23,-1.043209436178749,-0.9985257840954066,-1.0765721506480785,0.14706988862996534,0.8890741231677094,3.3075524723865914,-2.471440582296677
2022-04-24,-0.7824410977913856,-1.0566606345471867,-0.472417227680538,-0.31591485899766886,0.8796107851697736,-0.1525438250550446,-0.9598394641491612
2022-04-25,-0.521672759404022,-0.5625144057070548,-0.14876280466221278,-0.3416362338658708,-0.5398899145205897,-1.1298229319660416,-0.8961931012797958
2022-04-26,-0.3229921206326976,-0.06836817686692259,0.045429849148782425,1.9475661294040987,-0.3127698025701315,-0.5223251087510975,-0.9280162827144876
2022-04-27,-0.48442013963439884,-0.17010416515753793,-0.49399418921509297,-0.05870111031564983,0.6051739832296368,-1.6052560110038236,-0.43475697047687356
2022-04-28,-0.5713429190968532,-0.31544129128698856,-0.5263596315169256,0.19851263836636918,-0.9941301384215059,-0.2846085692322063,0.2494414303688369
2022-04-29,-0.18639918147741208,-0.1410367399316479,0.06700681068333736,-0.3416362338658708,-0.9846668004235701,-0.1525438250550446,0.9972861940839308
2022-04-30,-0.062223782245334286,-0.010233326415142293,0.11016073375244763,-0.3416362338658708,1.8827246129509638,-0.8921063924471504,0.61540801686772
2022-05-01,0.049534077063535555,0.13510379971430833,0.36908427216710765,-0.3416362338658708,1.64614116300257,-0.7336286994345564,-0.06879038397800853
2022-05-02,-0.2857395008630744,0.004300386197802718,-0.2890130546368205,0.2242340132345711,-1.3158836303513215,0.0323468167929816,-1.118955371322584
2022-05-03,-0.39749736017194426,-0.1265030273187029,-0.49399418921509297,0.3271195127073787,-0.9184234344380198,1.828427337602381,-1.0234858270185447
2022-05-04,-0.27332196093986644,-0.2573064408352085,-0.20270520849860033,-0.3416362338658708,-0.9941301384215059,1.405820156235463,-0.33928742617281626
2022-05-05,-0.19881672140061982,-0.19917159038342822,0.14252617605427984,-0.3416362338658708,-1.1360802083905421,-0.44308626224480074,0.48811529112897095
2022-05-06,-0.14914656170778867,-0.2573064408352085,0.1856800991233901,-0.3416362338658708,-1.107690194396735,0.11158566329927881,0.7427007426064509
2022-05-07,-0.012553622552503346,-0.22823901560931822,0.2288340221925,-0.3416362338658708,-1.0319834904132488,0.5077798958307639,0.5358500632810086
2022-05-08,0.17370947629561337,0.09150266187547304,0.4877575606071604,-0.3416362338658708,-1.0509101664091203,-0.2846085692322063,0.26535302108618275
2022-05-09,0.35997257514373004,0.2513735006178687,0.5848538875126579,-0.3416362338658708,-0.8616434064504053,-0.5751510064219625,0.32899938395554823
2022-05-10,0.4965655142990158,0.33857577629553925,0.7466810990218204,-0.3416362338658708,-0.369549830557746,-1.1562358808014737,0.4085573375422596
2022-05-11,0.7324987728399635,0.6147163159414952,0.8006235028582079,-0.3416362338658708,-0.28437978857632423,-0.7336286994345564,-0.08470197469533633
2022-05-12,0.645575993377509,0.7019185916191658,0.5524884452108252,-0.3416362338658708,-0.15189305660522365,-0.36384741573850354,-0.10061356541268222
2022-05-13,0.6704110732239246,0.48391290242498985,0.7682580605563754,-0.3416362338658708,1.7407745429819275,-0.9713452389534474,0.13806029534745184
2022-05-14,0.5586532139150547,0.8036545799097812,0.6280078105817677,-0.13586523492025554,-0.871106744448341,-0.8656934436117181,-0.2915526540207967
2022-05-15,0.48414797437580787,0.6147163159414952,0.34750731063255275,-0.3416362338658708,0.7471240531986731,0.9568000260331135,-0.45066856119421944
2022-05-16,0.33513749529731457,0.19323865016608863,0.5093345221417154,-0.3416362338658708,0.9080007991635809,-0.3374344669030713,0.18579506749947142
2022-05-17,0.5338181340686392,0.2513735006178687,0.7143156567199879,-0.3416362338658708,1.0499508691326174,-0.5751510064219625,0.2494414303688369
2022-05-18,0.8070040123792103,0.6437837411673852,1.0487585605055907,-0.3416362338658708,1.8543345989571565,-0.5487380575865297,-0.21199470043408536
2022-05-19,1.1298600503826128,0.992592843878067,1.2321627335493084,-0.3416362338658708,-0.37901316855568173,-0.2846085692322063,-0.3074642447381426
2022-05-20,1.1671126701522359,1.0071265564910117,1.059547041272868,-0.3416362338658708,-0.6155966185040757,0.40212810048903447,0.18579506749947142
2022-05-21,1.1919477499986517,0.9053905682003964,1.135066406643811,-0.18730798465665938,-0.6629133084937544,-0.44308626224480074,-0.021055611825970866
2022-05-22,0.7821689325327948,0.774587154683891,0.6280078105817677,-0.3416362338658708,0.633563997223444,0.9568000260331135,-0.8484583291277762
2022-05-23,0.5214005941454313,0.5420477528767699,0.5524884452108252,-0.3416362338658708,1.097267559122296,0.7983223330205196,-1.1666901434746215
2022-05-24,0.1861270162188213,0.004300386197802718,-0.008512554687605117,-0.3416362338658708,1.9300413029406425,0.5606057935016284,-1.262159687778679
2022-05-25,-0.08705886209174976,-0.37357614173876885,0.0022759260796725448,-0.3416362338658708,-1.1739335603822851,1.220929514387437,0.10623711391276007
2022-05-26,0.3227199553741071,-0.21370530299637322,0.4985460413744377,-0.3416362338658708,-1.0603735044070561,0.7454964353496546,0.16192768142346164
2022-05-27,0.7324987728399635,0.42577805197320956,0.9840276759019255,-0.3416362338658708,-0.946813448431827,0.2700633563118728,0.2176182489341632
2022-05-28,0.9435969515344961,0.6147163159414952,1.135066406643811,-0.3416362338658708,-0.9941301384215059,-0.020479080877882895,-0.7052540126716994
2022-05-29,0.9063443317648726,0.5711151781026602,0.9948161566692032,-0.3416362338658708,1.1635109251078464,0.13799861213471107,-1.7554190000162748
2022-05-30,0.5089830542222238,0.5129803276508799,0.09937225298516997,-0.3416362338658708,0.8701474471718379,2.0133179794504072,-1.5485683206908325
2022-05-31,0.6952461530703404,0.14963751232725334,0.822200464392763,-0.3416362338658708,0.6903440252110585,-0.5751510064219625,-0.9757510548665072
2022-06-01,0.8070040123792103,0.5275140402638249,0.8006235028582079,-0.3416362338658708,0.8322940951800949,0.8775611795268163,-0.752988784823719
2022-06-02,0.720081232916756,0.6147163159414952,0.7251041374872655,-0.3416362338658708,0.8606841091739021,-0.2581956203967741,-0.8484583291277762
2022-06-03,0.6704110732239246,0.6292500285544405,0.6064308490472128,-0.3416362338658708,0.595710645231701,0.42854104932446674,-0.8643699198451221
2022-06-04,0.5338181340686392,0.42577805197320956,0.5309114836762703,-0.3416362338658708,0.8701474471718379,0.5077798958307639,-0.5938728776502963
2022-06-05,0.6331584534543016,0.2513735006178687,0.7898350220909304,-0.3416362338658708,0.9553174891532598,-0.5487380575865297,0.12214870463010595
2022-06-06,0.8939267918416647,0.5420477528767699,0.8653543874618732,-0.3416362338658708,0.9931708411450028,0.296476305147305,-0.03696720254331676
2022-06-07,1.055354810843366,0.7164523042321106,1.135066406643811,-0.3416362338658708,1.2581443050872039,0.05875976562841385,-0.19608310971673948
2022-06-08,1.055354810843366,0.9344579934262864,0.5740654067453802,-0.3416362338658708,1.4000943750562402,1.0888647702102752,-0.5143149240635849
2022-06-09,1.1174425104594048,0.992592843878067,1.1242779258765332,-0.3416362338658708,-1.183396898380221,0.5870187423370606,-0.052878793260662645
2022-06-10,1.328540689153937,1.1669973952334076,1.393989945058471,-0.3416362338658708,-0.8616434064504053,-0.17895677389047732,0.01076756960870282
2022-06-11,1.4278810085395992,1.4576716474923088,1.5881825988694658,-0.3416362338658708,-0.871106744448341,-0.2581956203967741,-0.06879038397800853
2022-06-12,1.4030459286931838,1.4722053601052543,1.2968936181529735,-0.3416362338658708,-0.908960096440084,-0.20536972272590956,0.02667916032604871
2022-06-13,1.5893090275413004,1.3704693718146383,1.6637019642404087,-0.3416362338658708,-0.946813448431827,-0.0997179273841801,-0.33928742617281626
2022-06-14,1.7383195066197938,1.6756773366864848,1.7715867719131837,-0.3416362338658708,-1.334810306347193,0.2172374586410078,-0.6575192405196617
2022-06-15,1.8128247461590408,1.7774133249771003,1.7068558873095185,-0.3416362338658708,-0.6534499704958187,-0.1525438250550446,-0.5461381054982767
2022-06-16,1.6513967271573395,1.9518178763324407,1.6313365219385765,-0.31591485899766886,-1.1928602363781566,0.05875976562841385,-0.132436746847374
2022-06-17,1.7010668868501704,1.6175424862347048,1.8147406949822935,-0.3416362338658708,-0.7764733644689835,0.4813669469953312,-0.06879038397800853
2022-06-18,1.7507370465430017,1.9227504511065507,1.8147406949822935,-0.3416362338658708,-0.1613563946031594,0.9568000260331135,-0.8325467384104304
2022-06-19,0.9063443317648726,0.992592843878067,0.7574695797890981,-0.3416362338658708,0.8606841091739021,2.118969774792136,-1.3098944599306985
2022-06-20,0.6828286131471325,0.9344579934262864,0.649584772116323,-0.3416362338658708,0.8322940951800949,1.062451821374843,-1.230336506343987
2022-06-21,0.5834882937614702,0.3967106267473193,0.5632769259781029,-0.3416362338658708,0.8701474471718379,0.296476305147305,-1.1985133249092954
2022-06-22,0.29788487552769116,0.41124433936026455,0.33671882986527507,-0.290193484129467,0.8701474471718379,1.405820156235463,-1.0553090084532184
2022-06-23,0.35997257514373004,0.5275140402638249,0.23962250295977763,-0.3416362338658708,0.8512207711759664,1.6699496445897866,-0.752988784823719
2022-06-24,0.3972251949133535,0.13510379971430833,0.5309114836762703,-0.3416362338658708,0.8985374611656451,0.613431691172493,-0.4824917426288931
2022-06-25,0.5338181340686392,0.23683978800492367,0.6064308490472128,-0.3416362338658708,0.8796107851697736,1.2473424632228691,-1.0234858270185447
2022-06-26,0.5834882937614702,0.5711151781026602,0.6280078105817677,-0.3416362338658708,1.0878042211243604,0.40212810048903447,-1.2939828692133526
2022-06-27,0.5834882937614702,0.6583174537803305,0.7466810990218204,-0.3416362338658708,-1.2780302783595785,1.1416906678811398,-0.5938728776502963
2022-06-28,0.7821689325327948,0.3967106267473193,0.9840276759019255,-0.3416362338658708,-0.6913033224875617,0.296476305147305,-0.11652515613002812
2022-06-29,1.0429372709201579,0.8036545799097812,1.167431848945643,-0.3416362338658708,1.1067308971202319,0.5870187423370606,-0.9280162827144876
2022-06-30,0.9187618716880802,0.8036545799097812,0.8761428682291504,-0.3416362338658708,1.3149243330748184,0.11158566329927881,-1.118955371322584
2022-07-01,0.8939267918416647,0.49844661503793486,1.1134894451092556,-0.3416362338658708,-0.8237900544586623,0.3757151516536022,-0.4665801519115653
2022-07-02,1.3657933089235603,1.3414019465887483,1.3400475412220834,-0.3416362338658708,-0.2654531125804527,-0.6808028017636917,-0.3711106076075081
2022-07-03,1.4899687081556383,1.5594076357829243,1.4047784258257485,-0.3416362338658708,0.557857293239958,0.4813669469953312,-0.40293378904218174
2022-07-04,1.4030459286931838,1.239665958298133,1.3292590604548058,-0.3416362338658708,0.8417574331780306,-0.20536972272590956,-0.3711106076075081
2022-07-05,1.4775511682324303,1.3704693718146383,1.6205480411712987,-0.3416362338658708,1.0310241931367459,0.5341928446661962,-0.43475697047687356
2022-07-06,1.2540354496146906,1.0943288321686824,1.1458548874110885,1.767516505326685,-0.8994967584421483,0.2436504074764405,-0.132436746847374
2022-07-07,1.0305197309969505,0.7891208672968358,1.0487585605055907,-0.3416362338658708,-1.0319834904132488,1.3001683608937342,0.7427007426064509
2022-07-08,1.2416179096914826,0.992592843878067,1.2861051373856958,-0.3416362338658708,-0.7670100264710478,0.2436504074764405,0.6790543797370855
